cik,fyear,Z_score_c,tier1_c,past_due_90,past_due_nonaccrual,non_perf_loan,rssdid,cik_original,gvkey,tic,cusip,conm,roa,roe,leverage,tobinq,mark_to_bk,eps,at,bkvlps,ceq,csho,dlc,dltt,ni,seq,mkvalt,prcc_f
25191,2003,18.550219,0.13141257,483232.81,2766119.5,3249352.5,2549857,25191,3555,CFC.3,222372104,COUNTRYWIDE FINANCIAL CORP,0.024226187,975.59369,8.8356838,1.0603261,,12.862145,97949.797,43.821701,8084.7158,184.491,41921.828,29512.164,2372.95,8084.7158,,75.849998
25191,2004,52.556732,0.14003077,95175.414,1508824.4,1603999.9,2549857,25191,3555,CFC.3,222372104,COUNTRYWIDE FINANCIAL CORP,0.017102314,139.8304,8.4459896,1.0872928,,3.7781789,128495.7,17.725599,10310.076,581.64899,54433.129,32645.664,2197.574,10310.076,,37.009998
25191,2005,112.89398,0.13114832,192958.78,2328953.5,2521912.5,2549857,25191,3555,CFC.3,222372104,COUNTRYWIDE FINANCIAL CORP,0.014439185,144.05156,8.698884,1.0439739,,4.2132654,175085.38,21.3587,12815.86,600.03101,70930.68,40552.996,2528.0901,12815.86,,34.189999
25191,2006,233.1788,0.13375711,198903.27,2874698.5,3073601.8,2549857,25191,3555,CFC.3,222372104,COUNTRYWIDE FINANCIAL CORP,0.013377827,194.03743,8.0503531,1.0526298,,4.5709643,199946.23,24.4673,14317.846,585.18201,69259.641,46004.074,2674.8459,14317.846,,42.450001
25191,2007,18.170544,0.12525558,,,,2549857,25191,3555,CFC.3,222372104,COUNTRYWIDE FINANCIAL CORP,-0.0033228064,-10.873548,8.0167027,0.95520395,,-1.2162805,211730.06,21.879499,14655.87,578.43402,38559.758,78932.008,-703.53802,14655.871,,8.9399996
28412,2000,181.41144,0.15934226,,,,1199844,28412,3231,CMA,200340107,COMERICA INC,0.017847391,283.48474,2.5369365,1.1324582,389.24277,4.7744799,41985.184,23.940201,3757.2661,156.944,7333.2148,2832.9641,749.32599,4007.2661,9318.5498,59.375
28412,2001,84.731934,0.1642752,54381.199,757317.19,811698.38,1199844,28412,3231,CMA,200340107,COMERICA INC,0.013986801,229.61485,1.557739,1.1052369,373.72107,4.0072398,50731.973,27.1495,4807.4639,177.07401,3544.2629,3944.511,709.578,4807.4639,10146.34,57.299999
28412,2002,56.831757,0.16862759,51732.617,683291,735023.63,1199844,28412,3231,CMA,200340107,COMERICA INC,0.011275586,148.68968,1.1635334,1.0489722,266.9942,3.4387069,53301,28.305,4947,174.77499,1630,4126,601,4947,7557.271,43.240002
28412,2003,723.56433,0.16400492,38127.52,597220.81,635348.31,1199844,28412,3231,CMA,200340107,COMERICA INC,0.012568451,211.74663,0.99080235,1.0893767,335.97601,3.7771428,52592,29.200001,5110,175,1112,3951,661,5110,9810.5,56.060001
28412,2004,227.44476,0.17226946,17508.238,356614.16,374122.41,1199844,28412,3231,CMA,200340107,COMERICA INC,0.014623498,270.95978,0.87737513,1.1023345,347.37808,4.4405079,51766,29.945601,5105,170.476,478,4001,757,5105,10402.445,61.02
28412,2005,352.66354,0.17713162,17609.639,152107.72,169717.36,1199844,28412,3231,CMA,200340107,COMERICA INC,0.016241299,300.0022,0.84116024,1.0788147,297.19952,5.2854514,53013,31.111099,5068,162.89999,502,3761,861,5068,9246.2041,56.759998
28412,2006,109.99034,0.1738566,14600.737,230300.02,244900.75,1199844,28412,3231,CMA,200340107,COMERICA INC,0.015396287,332.55005,1.2777023,1.0705754,282.74765,5.6671786,58001,32.702099,5153,157.57401,1495,5089,893,5153,9246.4424,58.68
28412,2007,131.21477,0.1721081,56333.598,405119.34,461452.94,1199844,28412,3231,CMA,200340107,COMERICA INC,0.011005759,199.09312,2.2724252,1.0226529,191.37526,4.573699,62331,34.1161,5117,149.98801,4160,7468,686,5117,6528.9775,43.529999
28412,2008,129.91757,0.16379775,127286.68,935302.31,1062589,1199844,28412,3231,CMA,200340107,COMERICA INC,0.0031533132,28.095222,2.349273,0.96986181,91.706978,1.4153764,67548,32.573601,5023,150.49001,5424,11378,213,7152,2987.2266,19.85
28412,2009,211.0858,0.19229436,101551.59,1170699.8,1272251.3,1199844,28412,3231,CMA,200340107,COMERICA INC,0.00028692468,3.3251312,1.639209,0.99311996,141.41573,0.11244948,59249,31.6115,4878,151.179,3212,8310,17,7029,4470.3628,29.57
28412,2010,276.70459,0.19207315,61786.313,1071935.8,1133722,1199844,28412,3231,CMA,200340107,COMERICA INC,0.0051614586,66.278526,1.0819955,1.031003,227.23871,1.5690939,53667,32.814999,5793,176.535,1495,4773,277,5793,7456.8384,42.240002
28412,2011,805.89563,0.19997144,99622.906,825589.63,925212.5,1199844,28412,3231,CMA,200340107,COMERICA INC,0.006441778,51.38192,0.73005241,0.97087622,146.28294,1.9915473,61008,34.803902,6868,197.334,237,4777,393,6868,5091.2173,25.799999
28412,2012,595.85803,0.19650422,39307.027,487595.81,526902.88,1199844,28412,3231,CMA,200340107,COMERICA INC,0.0079713585,83.957718,0.6957649,0.9811849,154.92313,2.7672288,65359,36.871601,6942,188.27499,1165,3665,521,6942,5712.2637,30.34
28412,2013,488.43533,0.19729662,19132.719,325800.97,344933.69,1199844,28412,3231,CMA,200340107,COMERICA INC,0.0082941111,141.07831,0.53068644,1.0232072,220.88332,2.9675705,65227,39.236698,7153,182.304,1509,2287,541,7153,8666.7324,47.540001
28412,2014,1282.9827,0.20240146,6474.855,251446.17,257921.03,1199844,28412,3231,CMA,200340107,COMERICA INC,0.0085706031,155.15738,0.37760064,1.0142108,202.79895,3.3124976,69190,41.347599,7402,179.019,722,2073,593,7402,8385.25,46.84
28412,2015,697.07574,0.20026806,16389.385,336469.09,352858.5,1199844,28412,3231,CMA,200340107,COMERICA INC,0.0072484938,124.03209,0.4075397,0.99707645,170.82422,2.9651468,71877,43.025902,7560,175.70799,673,2408,521,7560,7349.8657,41.830002
28412,2016,177.59126,0.20334524,17220.975,523932.31,541153.31,1199844,28412,3231,CMA,200340107,COMERICA INC,0.0065362165,185.31589,0.66508466,1.056793,268.51718,2.7208323,72978,44.4688,7796,175.314,525,4660,477,7796,11940.637,68.110001
34125,2000,680.30957,0.14977181,,,,,34125,16733,FMN.1,302374103,F & M NATIONAL CORP,0.013437085,50.897793,0.61103976,1.0850747,46.630951,1.9482409,3568.78,13.79,339.42801,24.614,190.49899,16.905001,47.953999,339.42801,643.04077,26.125
34782,2000,364.43674,0.10808007,,,,1199602,34782,15199,SRCE,336901103,1ST SOURCE CORP,0.01180731,34.523575,1.44213,1.0288825,26.608833,1.8917028,3182.1809,13.6226,270.57199,19.862,333.70901,56.491001,37.573002,270.57199,362.48151,18.25
34782,2001,89.989716,0.11722773,558.95917,44408.383,44967.344,1199602,34782,15199,SRCE,336901103,1ST SOURCE CORP,0.010805877,37.957066,1.0488977,1.036042,29.799746,1.8336747,3562.6909,14.5839,306.19,20.995001,274.728,46.433998,38.498001,306.19,434.5965,20.700001
34782,2002,235.54622,0.11828385,185.01678,45963.457,46148.473,1199602,34782,15199,SRCE,336901103,1ST SOURCE CORP,0.0029461759,7.9362493,1.073933,1.0133442,24.301493,0.47380593,3407.468,14.604,309.42899,21.188,261.14499,71.161003,10.039,309.42899,354.89899,16.75
34782,2003,925.20068,0.12733193,249.69986,32204.215,32453.914,1199602,34782,15199,SRCE,336901103,1ST SOURCE CORP,0.0057516876,19.653797,1.4938463,1.040906,30.03751,0.91370511,3330.1531,15.0117,314.69101,20.962999,390.854,79.246002,19.153999,314.69101,450.91409,21.51
34782,2004,134.11745,0.12793773,547.98694,29416.986,29964.973,1199602,34782,15199,SRCE,336901103,1ST SOURCE CORP,0.0070053302,30.375711,1.1532395,1.0584341,34.334087,1.1907374,3563.7151,15.5776,326.60001,20.966,299.896,76.751999,24.965,326.60001,534.84271,25.51
34782,2005,322.57712,0.13546357,269.22693,15751.424,16020.65,1199602,34782,15199,SRCE,336901103,1ST SOURCE CORP,0.0096121728,40.602585,1.040952,1.0513232,31.80798,1.614417,3511.2771,16.530001,345.57599,20.906,277.73401,81.994003,33.750999,345.57599,525.78589,25.15
34782,2006,254.49086,0.13259463,125.01369,15280.769,15405.783,1199602,34782,15199,SRCE,336901103,1ST SOURCE CORP,0.010321447,55.475071,0.88234609,1.0951786,45.117271,1.7265817,3807.3149,16.208401,368.90399,22.76,233.125,92.375999,39.297001,368.90399,731.27881,32.130001
34782,2007,282.32788,0.12288117,4037.0737,9643.6025,13680.676,1199602,34782,15199,SRCE,336901103,1ST SOURCE CORP,0.0068671657,21.686499,1.0976344,0.9980762,23.891546,1.2528306,4447.104,17.660999,430.504,24.375999,353.22601,119.31,30.539,430.504,421.94861,17.309999
34782,2008,137.40619,0.1294305,6873.6089,37169.086,44042.691,1199602,34782,15199,SRCE,336901103,1ST SOURCE CORP,0.0074786511,32.381527,0.91631472,1.0273362,30.916584,1.3703567,4464.1738,18.621,453.664,24.363001,306.517,109.182,33.386002,453.664,575.69769,23.629999
34782,2009,1333.6404,0.15857595,9369.0625,84086.453,93455.516,1199602,34782,15199,SRCE,336901103,1ST SOURCE CORP,0.0056119417,17.010248,0.45511818,0.98294973,20.098745,1.0571938,4542.1001,19.302,465.39001,24.111,160.427,99.136002,25.49,570.32001,387.94601,16.09
